"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","문재인정권의 공무원들도 고생이 많구나. 미세먼지 꼭 잡아주세요. 

https://t.co/VQrxCy7kSQ",FALSE,0,NA,2017-05-24 23:57:43,FALSE,NA,"867530080007864320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","telespun",0,FALSE,FALSE,NA,NA
"2","RT @instiz: 문재인: 발전소 미세먼지 30％줄여!!! 한전: 싫어요 싫어!!!! https://t.co/xEDGsbUO44 (박현철님 글) https://t.co/eHsbsBgriq",FALSE,0,NA,2017-05-24 23:16:28,FALSE,NA,"867519699034058752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hisool92",208,TRUE,FALSE,NA,NA
"3","문재인이 대통령 되고 딴건 몰라도 공기가 맑아진게 한 눈에 보여서 얼떨떨하다...
시발 고등어 어쩌고 우리나라에서 발생한 미세먼지 웅앵웅 지랄하더니... 
할 수 있는 거였잖아...",FALSE,0,NA,2017-05-24 23:06:48,FALSE,NA,"867517263988932609",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rooby1081",0,FALSE,FALSE,NA,NA
"4","문재인 대통령의 미세먼지 대책에 대해 한국발전산업노동조합이 환영 메시지를 보냈습니다. https://t.co/5oPp3tf3Z2  https://t.co/JOHKeplOmU",FALSE,0,NA,2017-05-24 22:43:54,FALSE,NA,"867511503884173313",NA,"<a href=""http://botwt.kr/"" rel=""nofollow"">botwt.kr</a>","mh76_bot_2",0,FALSE,FALSE,NA,NA
"5","RT @jumom2005: 울 남편
문재인이 대통령되니까 축구도 잘하네 
아르헨티나를 다 이기다니 ...
문재인대통령되고 미세먼지는 다 어디갔지? 

그 기운이라는게 있는것 같아 하늘이 도우시는게 진짠가봐",FALSE,0,NA,2017-05-24 21:31:17,FALSE,NA,"867493228047618048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","a25292232",91,TRUE,FALSE,NA,NA
"6","RT @BlackCmins201: 문재인 600억들여서 전국 학교에 미세먼지 측정기 설치 ㅋㅋㅋ
https://t.co/uFhdqsr9UE
이런 머저리 새끼...미세먼지 측정기 설치하면 미세먼지 없어져? 수치 알면 뭐 어쩌라고?
제왕적 대통령이라 그…",FALSE,0,NA,2017-05-24 21:07:12,FALSE,NA,"867487166317735936",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hope_findaway",50,TRUE,FALSE,NA,NA
"7","RT @BlackCmins201: 문재인 600억들여서 전국 학교에 미세먼지 측정기 설치 ㅋㅋㅋ
https://t.co/uFhdqsr9UE
이런 머저리 새끼...미세먼지 측정기 설치하면 미세먼지 없어져? 수치 알면 뭐 어쩌라고?
제왕적 대통령이라 그…",FALSE,0,NA,2017-05-24 20:51:32,FALSE,NA,"867483225144213504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Falcon299",50,TRUE,FALSE,NA,NA
"8","RT @hellopolicy: 문재인 대통령이 미세먼지 감축 대책으로 노후 석탄발전소에 대한 '일시 가동중단(셧다운)'을 지시했습니다. 미세먼지 문제를 근본적으로 해결하겠다는 의지를 밝힌 것인데요. 자세한 내용, 블로그에서 알아보자구요^^
https…",FALSE,0,NA,2017-05-24 17:04:41,FALSE,NA,"867426135478460416",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","corea1",1356,TRUE,FALSE,NA,NA
"9","RT @instiz: 문재인: 발전소 미세먼지 30％줄여!!! 한전: 싫어요 싫어!!!! https://t.co/xEDGsbUO44 (박현철님 글) https://t.co/eHsbsBgriq",FALSE,0,NA,2017-05-24 15:35:33,FALSE,NA,"867403706588815360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","qhshqhshz",208,TRUE,FALSE,NA,NA
"10","RT @instiz: 문재인: 발전소 미세먼지 30％줄여!!! 한전: 싫어요 싫어!!!! https://t.co/xEDGsbUO44 (박현철님 글) https://t.co/eHsbsBgriq",FALSE,0,NA,2017-05-24 15:13:53,FALSE,NA,"867398253167366145",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","xiucreaming",208,TRUE,FALSE,NA,NA
"11","RT @instiz: 문재인: 발전소 미세먼지 30％줄여!!! 한전: 싫어요 싫어!!!! https://t.co/xEDGsbUO44 (박현철님 글) https://t.co/eHsbsBgriq",FALSE,0,NA,2017-05-24 14:48:52,FALSE,NA,"867391958322262017",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pa_aaaaaaaaaaa",208,TRUE,FALSE,NA,NA
"12","RT @instiz: 문재인: 발전소 미세먼지 30％줄여!!! 한전: 싫어요 싫어!!!! https://t.co/xEDGsbUO44 (박현철님 글) https://t.co/eHsbsBgriq",FALSE,0,NA,2017-05-24 14:45:25,FALSE,NA,"867391088859926528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LDok170312",208,TRUE,FALSE,NA,NA
"13","RT @newsvop: 문재인 정부 ‘미세먼지 줄이기’ 정책에 한전 “미세먼지 절반으로 줄인다”@newsvop https://t.co/zLeTICYBr2",FALSE,0,NA,2017-05-24 14:45:10,FALSE,NA,"867391026679259136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","popobiji",55,TRUE,FALSE,NA,NA
"14","RT @newsvop: 문재인 정부 ‘미세먼지 줄이기’ 정책에 한전 “미세먼지 절반으로 줄인다”@newsvop https://t.co/zLeTICYBr2",FALSE,0,NA,2017-05-24 14:39:07,FALSE,NA,"867389502423130112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sergeiprokopiev",55,TRUE,FALSE,NA,NA
"15","@newsvop 살아 볼만한 세상이 용트림하고 있다
어느새 미세먼지도 걷힌 하늘
대한민국의 하늘은 맑다
문재인 대통령 최고 엄지척!",FALSE,0,"newsvop",2017-05-24 14:37:05,FALSE,"867360995680727040","867388991972065281","116161350","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ssdb0066",0,FALSE,FALSE,NA,NA
"16","RT @newsvop: 문재인 정부 ‘미세먼지 줄이기’ 정책에 한전 “미세먼지 절반으로 줄인다”@newsvop https://t.co/zLeTICYBr2",FALSE,0,NA,2017-05-24 14:30:06,FALSE,NA,"867387235032682497",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mrhr6089",55,TRUE,FALSE,NA,NA
"17","RT @jumom2005: 울 남편
문재인이 대통령되니까 축구도 잘하네 
아르헨티나를 다 이기다니 ...
문재인대통령되고 미세먼지는 다 어디갔지? 

그 기운이라는게 있는것 같아 하늘이 도우시는게 진짠가봐",FALSE,0,NA,2017-05-24 13:53:54,FALSE,NA,"867378123909742592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cuteyejinmom",91,TRUE,FALSE,NA,NA
"18","RT @jumom2005: 울 남편
문재인이 대통령되니까 축구도 잘하네 
아르헨티나를 다 이기다니 ...
문재인대통령되고 미세먼지는 다 어디갔지? 

그 기운이라는게 있는것 같아 하늘이 도우시는게 진짠가봐",FALSE,0,NA,2017-05-24 13:43:51,FALSE,NA,"867375593020465152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","presidentmoon19",91,TRUE,FALSE,NA,NA
"19","RT @jumom2005: 울 남편
문재인이 대통령되니까 축구도 잘하네 
아르헨티나를 다 이기다니 ...
문재인대통령되고 미세먼지는 다 어디갔지? 

그 기운이라는게 있는것 같아 하늘이 도우시는게 진짠가봐",FALSE,0,NA,2017-05-24 12:32:53,FALSE,NA,"867357734517092353",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","luna13th",91,TRUE,FALSE,NA,NA
"20","RT @shwiyong: 문재인정부로부터 괄세를 받기시작한
석탄발전소는 미세먼지원흉이 아니다.
발전용 석탄보일러는 최첨단 집진설비와 탈황설비등 미세먼지 방지설비가 
부착되어 기준치미만이어야 가동이 허가.
한국의 미세먼지원흉은 중국에서 날라오는
황사/…",FALSE,0,NA,2017-05-24 11:54:14,FALSE,NA,"867348007275999233",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Arirang5886",63,TRUE,FALSE,NA,NA
"21","RT @instiz: 문재인: 발전소 미세먼지 30％줄여!!! 한전: 싫어요 싫어!!!! https://t.co/xEDGsbUO44 (박현철님 글) https://t.co/eHsbsBgriq",FALSE,0,NA,2017-05-24 11:37:22,FALSE,NA,"867343765291188224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_die_03",208,TRUE,FALSE,NA,NA
"22","RT @yangchon: 우리 대통령! 나도 문재인 대통령님을 꽤 안다고 생각했는데. . . 오늘 까지 인사에서 서훈 국정원장 빼고 내 예측이 모두 빗나갔는데. . . 정말 놀라운인사에 그저 감탄을 할 뿐입니다.  만점입니다. 별안간 미세먼지가 모두…",FALSE,0,NA,2017-05-24 10:59:02,FALSE,NA,"867334116454285316",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yunseo774",1284,TRUE,FALSE,NA,NA
"23","RT @instiz: 문재인: 발전소 미세먼지 30％줄여!!! 한전: 싫어요 싫어!!!! https://t.co/xEDGsbUO44 (박현철님 글) https://t.co/eHsbsBgriq",FALSE,0,NA,2017-05-24 10:54:15,FALSE,NA,"867332915042041856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jiyoung8140",208,TRUE,FALSE,NA,NA
"24","RT @sydbris: 문재인 대통령은 취임 엿새째인 5월 15일 미세먼지 감축을 위한 응급대책으로 30년 이상 된 노후 석탄화력발전소에 대한 ‘일시 가동중단(셧다운)’을 지시했다.

&lt;헐, 매일 매일 놀라운 업무지시로 국민들 행복지수 상승 중 <ed><U+00A0><U+00BD><ed><U+00B8><U+0084><ed><U+00A0><U+00BD><ed><U+00B8><U+0084>…",FALSE,0,NA,2017-05-24 10:36:09,FALSE,NA,"867328359847546880",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Rhcvlsmsskan",93,TRUE,FALSE,NA,NA
"25","RT @instiz: 문재인: 발전소 미세먼지 30％줄여!!! 한전: 싫어요 싫어!!!! https://t.co/xEDGsbUO44 (박현철님 글) https://t.co/eHsbsBgriq",FALSE,0,NA,2017-05-24 10:11:08,FALSE,NA,"867322061462454274",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HokCenaYeokCena",208,TRUE,FALSE,NA,NA
"26","RT @instiz: 문재인: 발전소 미세먼지 30％줄여!!! 한전: 싫어요 싫어!!!! https://t.co/xEDGsbUO44 (박현철님 글) https://t.co/eHsbsBgriq",FALSE,0,NA,2017-05-24 09:57:33,FALSE,NA,"867318643712970752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","som890514",208,TRUE,FALSE,NA,NA
"27","RT @instiz: 문재인: 발전소 미세먼지 30％줄여!!! 한전: 싫어요 싫어!!!! https://t.co/xEDGsbUO44 (박현철님 글) https://t.co/eHsbsBgriq",FALSE,0,NA,2017-05-24 09:52:28,FALSE,NA,"867317364580274177",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sorktkfkdgksmsb",208,TRUE,FALSE,NA,NA
"28","RT @instiz: 문재인: 발전소 미세먼지 30％줄여!!! 한전: 싫어요 싫어!!!! https://t.co/xEDGsbUO44 (박현철님 글) https://t.co/eHsbsBgriq",FALSE,0,NA,2017-05-24 09:52:01,FALSE,NA,"867317251430432768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DUB_twt",208,TRUE,FALSE,NA,NA
"29","RT @instiz: 문재인: 발전소 미세먼지 30％줄여!!! 한전: 싫어요 싫어!!!! https://t.co/xEDGsbUO44 (박현철님 글) https://t.co/eHsbsBgriq",FALSE,0,NA,2017-05-24 09:51:52,FALSE,NA,"867317213648216064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","madworld_alice",208,TRUE,FALSE,NA,NA
"30","RT @instiz: 문재인: 발전소 미세먼지 30％줄여!!! 한전: 싫어요 싫어!!!! https://t.co/xEDGsbUO44 (박현철님 글) https://t.co/eHsbsBgriq",FALSE,0,NA,2017-05-24 09:51:03,FALSE,NA,"867317007347179520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hxxyxjxx",208,TRUE,FALSE,NA,NA
"31","RT @instiz: 문재인: 발전소 미세먼지 30％줄여!!! 한전: 싫어요 싫어!!!! https://t.co/xEDGsbUO44 (박현철님 글) https://t.co/eHsbsBgriq",FALSE,0,NA,2017-05-24 09:50:38,FALSE,NA,"867316903634653184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CokerS_com",208,TRUE,FALSE,NA,NA
